year,country_code,record,crop_land,grazing_land,forest_land,fishing_ground,built_up_land,carbon,total,quality_score
1997,SWE,EFConsPerCap,0.943210442,0.331519975,1.198779976,0.159735315,0.142650663,3.451859105,6.227755477,3A
1997,SWE,EFConsTotGHA,8365191.561,2940200.803,10631799.32,1416668.489,1265147.279,30614019.28,55233026.73,3A
1997,SWE,EFProdPerCap,0.872265977,0.279125106,4.771271683,0.212464014,0.142650663,2.344877168,8.622654613,3A
1997,SWE,EFProdTotGHA,7735995.771,2475518.588,42315691.01,1884311.391,1265147.279,20796362.96,76473026.99,3A
1998,SWE,AreaPerCap,0.41997362,0.383170407,3.345188434,2.111378935,0.069278713,0,6.328990109,3A
1998,SWE,AreaTotHA,3725522.825,3399047.055,29674663.51,18729725,614561.0467,0,56143519.44,3A
1998,SWE,BiocapPerCap,0.844412181,0.285366089,7.273939779,2.388435645,0.139293962,0,10.93144766,3A
1998,SWE,BiocapTotGHA,7490653.467,2531439.656,64526025.85,21187453.41,1235655.786,0,96971228.17,3A
1998,SWE,EFConsPerCap,0.926070812,0.341375968,1.202661117,0.149148144,0.139293962,3.515792728,6.274342731,3A
1998,SWE,EFConsTotGHA,8215034.898,3028294.868,10668625.9,1323070.754,1235655.786,31188068.55,55658750.76,3A
1998,SWE,EFProdPerCap,0.844412181,0.277476559,4.725774866,0.181926652,0.139293962,2.359987232,8.528871452,3A
1998,SWE,EFProdTotGHA,7490653.467,2461452.827,41921638.12,1613843.973,1235655.786,20935091.82,75658335.99,3A
1999,SWE,AreaPerCap,0.417732312,0.373236262,3.345528515,2.110843541,0.069507957,0,6.316848586,3A
1999,SWE,AreaTotHA,3706580.412,3311762.528,29685207.76,18729725,616751.0233,0,56050026.72,3A
1999,SWE,BiocapPerCap,0.769059666,0.278041004,7.268602704,2.388460255,0.127966558,0,10.83213019,3A
1999,SWE,BiocapTotGHA,6823943.025,2467085.526,64495035.81,21193045.76,1135460.013,0,96114570.13,3A
1999,SWE,EFConsPerCap,0.898844895,0.349092489,1.046459205,0.160978037,0.127966558,3.368740665,5.952081849,3A
1999,SWE,EFConsTotGHA,7975540.285,3097532.427,9285336.762,1428374.157,1135460.013,29891171.48,52813415.13,3A
1999,SWE,EFProdPerCap,0.769059666,0.266801819,4.565739104,0.180874123,0.127966558,2.291638666,8.202079936,3A
1999,SWE,EFProdTotGHA,6823943.025,2367359.119,40512257.86,1604914.107,1135460.013,20333938.15,72777872.28,3A
2000,SWE,AreaPerCap,0.415197885,0.363049857,3.343498856,2.108813884,0.069687696,0,6.300248177,3A
2000,SWE,AreaTotHA,3687638,3224478,29695752,18729725,618941,0,55956534,3A
2000,SWE,BiocapPerCap,0.83906205,0.270779252,7.261966644,2.389044968,0.140829958,0,10.90168287,3A
2000,SWE,BiocapTotGHA,7452246.769,2404963.741,64498170.87,21218636.51,1250800.937,0,96824818.83,3A
2000,SWE,EFConsPerCap,0.934975771,0.315197133,1.489314809,0.138999824,0.140829958,3.407869538,6.427187033,3A
2000,SWE,EFConsTotGHA,8304117.875,2799467.355,13227557.46,1234546.352,1250800.937,30267469.2,57083959.18,3A
2000,SWE,EFProdPerCap,0.83906205,0.257465043,4.934474777,0.165555894,0.140829958,2.137881483,8.475269204,3A
2000,SWE,EFProdTotGHA,7452246.769,2286711.736,43826226.82,1470407.793,1250800.937,18987892.94,75274287,3A
2001,SWE,AreaPerCap,0.414353862,0.36237648,3.337203568,2.104988083,0.069845883,0,6.288767876,3A
2001,SWE,AreaTotHA,3686833.667,3224349.833,29693736.67,18729742,621474,0,55956136.17,3A
2001,SWE,BiocapPerCap,0.804086838,0.270705124,7.241295948,2.388486593,0.135541527,0,10.84011603,3A
2001,SWE,BiocapTotGHA,7154595.86,2408677.355,64431530.96,21252252.21,1206020.046,0,96453076.43,3A
2001,SWE,EFConsPerCap,0.904035444,0.335071073,1.43006506,0.14447933,0.135541527,3.295158309,6.244350742,3A
2001,SWE,EFConsTotGHA,8043917.566,2981392.056,12724418.64,1285546.745,1206020.046,29319626.78,55560921.83,3A
2001,SWE,EFProdPerCap,0.804086838,0.255183411,4.912643884,0.159964224,0.135541527,2.11106805,8.378487934,3A
2001,SWE,EFProdTotGHA,7154595.86,2270568.415,43711673.82,1423328.077,1206020.046,18783840.27,74550026.48,3A
2002,SWE,AreaPerCap,0.413200005,0.361431852,3.328410684,2.099586254,0.069950527,0,6.272579323,3A
2002,SWE,AreaTotHA,3686029.333,3224221.667,29691721.33,18729759,624007,0,55955738.33,3A
2002,SWE,BiocapPerCap,0.815772916,0.270015376,7.232438657,2.38249622,0.138101996,0,10.83882517,3A
2002,SWE,BiocapTotGHA,7277257.645,2408723.583,64518346.31,21253511.23,1231965.158,0,96689803.92,3A
2002,SWE,EFConsPerCap,0.986880947,0.381910608,1.591052666,0.154812853,0.138101996,3.527625577,6.780384647,3A
2002,SWE,EFConsTotGHA,8803659.419,3406906.308,14193288.29,1381037.536,1231965.158,31468855.72,60485712.43,3A
2002,SWE,EFProdPerCap,0.815772916,0.259532693,5.18270172,0.153539154,0.138101996,2.161433658,8.711082136,3A
2002,SWE,EFProdTotGHA,7277257.645,2315210.808,46233277.63,1369675.26,1231965.158,19281480.54,77708867.05,3A
2003,SWE,AreaPerCap,0.411691668,0.360176768,3.316759381,2.092380445,0.069993365,0,6.251001627,3A
2003,SWE,AreaTotHA,3685225,3224093.5,29689706,18729776,626540,0,55955340.5,3A
2003,SWE,BiocapPerCap,0.812182683,0.2678398,7.179021001,2.363394544,0.138082461,0,10.76052049,3A
2003,SWE,BiocapTotGHA,7270188.246,2397546.519,64262431.61,21155737.01,1236034.094,0,96321937.47,3A
2003,SWE,EFConsPerCap,0.919726691,0.399449609,1.447682823,0.19524604,0.138082461,3.741444635,6.841632258,3A
2003,SWE,EFConsTotGHA,8232859.821,3575641.187,12958816.86,1747729.294,1236034.094,33491242.04,61242323.3,3A
2003,SWE,EFProdPerCap,0.812182683,0.250892755,5.185024628,0.202913881,0.138082461,2.237988165,8.827084573,3A
2003,SWE,EFProdTotGHA,7270188.246,2245846.407,46413332.75,1816367.354,1236034.094,20033171.85,79014940.7,3A
2004,SWE,AreaPerCap,0.409806289,0.358591319,3.302066575,2.083254777,0.069969771,0,6.223688731,3A
2004,SWE,AreaTotHA,3684420.667,3223965.333,29687690.67,18729793,629073,0,55954942.67,3A
2004,SWE,BiocapPerCap,0.802746728,0.266186987,7.138943862,2.348904343,0.13705989,0,10.69384181,3A
2004,SWE,BiocapTotGHA,7217206.56,2393191.277,64183671.73,21118152.51,1232256.084,0,96144478.17,3A
2004,SWE,EFConsPerCap,0.935839903,0.392836888,1.058925559,0.161569356,0.13705989,3.584934242,6.271165838,3A
2004,SWE,EFConsTotGHA,8413799.337,3531854.903,9520418.113,1452611.854,1232256.084,32230851.93,56381792.22,3A
2004,SWE,EFProdPerCap,0.802746728,0.24990552,5.172441195,0.14517826,0.13705989,2.195215391,8.702546984,3A
2004,SWE,EFProdTotGHA,7217206.56,2246810.473,46503554.89,1305245.421,1232256.084,19736390.53,78241463.96,3A
2005,SWE,AreaPerCap,0.407541891,0.356673599,3.284314967,2.072197941,0.069878587,0,6.190606985,3A
2005,SWE,AreaTotHA,3683616.333,3223837.167,29685675.33,18729810,631606,0,55954544.83,3A
2005,SWE,BiocapPerCap,0.745730219,0.263502967,7.090829312,2.325312976,0.127865564,0,10.55324104,3A
2005,SWE,BiocapTotGHA,6740372.158,2381703.22,64091312.47,21017620.64,1155728.26,0,95386736.75,3A
2005,SWE,EFConsPerCap,0.882948693,0.415254531,3.270503334,0.14504498,0.127865564,3.577037189,8.41865429,3A
2005,SWE,EFConsTotGHA,7980637.817,3753327.956,29560837.22,1311006.476,1155728.26,32331480.29,76093018.03,3A
2005,SWE,EFProdPerCap,0.745730219,0.256820026,7.595297296,0.105394023,0.127865564,2.077460727,10.90856785,3A
2005,SWE,EFProdTotGHA,6740372.158,2321298.652,68651006.93,952616.5363,1155728.26,18777378.32,98598400.86,3A
2006,SWE,AreaPerCap,0.404871023,0.3543994,3.263281916,2.059069055,0.069714258,0,6.151335652,3A
2006,SWE,AreaTotHA,3682812,3223709,29683660,18729827,634139,0,55954147,3A
2006,SWE,BiocapPerCap,0.616578096,0.26129981,7.059606497,2.305963314,0.106167846,0,10.34961556,3A
2006,SWE,BiocapTotGHA,5608554.527,2376850.946,64216014.54,20975641.31,965730.3059,0,94142791.63,3A
2006,SWE,EFConsPerCap,0.843161344,0.421184231,0.361902135,0.125587262,0.106167846,3.589063987,5.447066806,3A
2006,SWE,EFConsTotGHA,7669614.611,3831201.174,3291955.834,1142374.362,965730.3059,32647058.34,49547934.63,3A
2006,SWE,EFProdPerCap,0.616578096,0.26129981,4.901862221,0.106059913,0.106167846,1.983743076,7.975710961,3A
2006,SWE,EFProdTotGHA,5608554.527,2376850.946,44588612.1,964748.518,965730.3059,18044642.32,72549138.72,3A
2007,SWE,AreaPerCap,0.400098406,0.342016953,3.236095702,2.044017893,0.06971425,0,6.091943204,3A
2007,SWE,AreaTotHA,3666197.811,3133983.501,29653122.34,18729827,638808.4236,0,55821939.07,3A
2007,SWE,BiocapPerCap,0.743970845,0.251883034,6.986810319,2.286500722,0.129631533,0,10.39879645,3A
2007,SWE,BiocapTotGHA,6817183.576,2308064.756,64021821.42,20951755.42,1187844.879,0,95286670.05,3A
2007,SWE,EFConsPerCap,0.939299722,0.416201623,1.582505654,0.149348841,0.129631533,3.686954764,6.903942137,3A
2007,SWE,EFConsTotGHA,8607029.007,3813755.453,14500879.48,1368519.309,1187844.879,33784452.24,63262480.37,3A
2007,SWE,EFProdPerCap,0.743970845,0.241524417,5.923176026,0.099608262,0.129631533,1.907772231,9.045683314,3A
2007,SWE,EFProdTotGHA,6817183.576,2213146.258,54275484.88,912734.4352,1187844.879,17481375.27,82887769.29,3A
2008,SWE,AreaPerCap,0.394959694,0.317780738,3.206986963,2.027720121,0.069714228,0,6.017161744,3A
2008,SWE,AreaTotHA,3648199.105,2935305.61,29622584.68,18729827,643942.6314,0,55579859.02,3A
2008,SWE,BiocapPerCap,0.708334511,0.234682705,6.914425465,2.274557355,0.125027932,0,10.25702797,3A
2008,SWE,BiocapTotGHA,6542807.713,2167738.247,63867785,21009835.29,1154869.209,0,94743035.46,3A
2008,SWE,EFConsPerCap,0.918441309,0.416643375,0.977029773,0.141454618,0.125027932,3.623260261,6.201857267,3A
2008,SWE,EFConsTotGHA,8483541.016,3848488.879,9024716.195,1306600.694,1154869.209,33467655.2,57285871.19,3A
2008,SWE,EFProdPerCap,0.708334511,0.229642402,5.29277585,0.095364386,0.125027932,1.81987028,8.27101536,3A
2008,SWE,EFProdTotGHA,6542807.713,2121181.524,48888786.46,880870.307,1154869.209,16809940.95,76398456.16,3A
2009,SWE,AreaPerCap,0.39290094,0.300028374,3.177334952,2.011044857,0.069714206,0,5.951023329,3A
2009,SWE,AreaTotHA,3659275.232,2794308.398,29592047.02,18729827,649281.8971,0,55424739.54,3A
2009,SWE,BiocapPerCap,0.727752635,0.222580731,6.82122398,2.266117169,0.12912847,0,10.16680299,3A
2009,SWE,BiocapTotGHA,6777909.955,2073001.294,63529336.31,21105437.99,1202635.482,0,94688321.04,3A
2009,SWE,EFConsPerCap,0.942599586,0.398070748,0.661261411,0.117816627,0.12912847,3.102522188,5.35139903,3A
2009,SWE,EFConsTotGHA,8778882.834,3707424.136,6158645.233,1097282.856,1202635.482,28895279.81,49840150.35,3A
2009,SWE,EFProdPerCap,0.727752635,0.222580731,4.789375966,0.092130578,0.12912847,1.696179576,7.657147956,3A
2009,SWE,EFProdTotGHA,6777909.955,2073001.294,44605759.52,858056.3356,1202635.482,15797335.35,71314697.93,3A
2010,SWE,AreaPerCap,0.388365133,0.307815821,3.148133591,1.994620668,0.069714214,0,5.908649426,3A
2010,SWE,AreaTotHA,3646814.589,2890442.861,29561509.35,18729827,654628.3112,0,55483222.12,3A
2010,SWE,BiocapPerCap,0.627133039,0.227714703,6.764455948,2.241278457,0.112574696,0,9.973156843,3A
2010,SWE,BiocapTotGHA,5888885.803,2138279.756,63519390.78,21045985.55,1057095.521,0,93649637.41,3A
2010,SWE,EFConsPerCap,0.873363305,0.421004069,1.504939694,0.105626114,0.112574696,3.641354739,6.658862617,3A
2010,SWE,EFConsTotGHA,8201029.839,3953299.746,14131639.45,991847.1563,1057095.521,34192939.74,62527851.46,3A
2010,SWE,EFProdPerCap,0.627133039,0.227714703,5.295335429,0.086575472,0.112574696,1.90992909,8.259262429,3A
2010,SWE,EFProdTotGHA,5888885.803,2138279.756,49724099.47,812958.3925,1057095.521,17934558.7,77555877.64,3A
2011,SWE,AreaPerCap,0.38306456,0.302645299,3.12295098,1.97866526,0.069714242,0,5.857040341,3A
2011,SWE,AreaTotHA,3626046.853,2864807.004,29561509.35,18729827,659907.3258,0,55442097.54,3A
2011,SWE,BiocapPerCap,0.643711132,0.222714997,6.701515499,2.211684751,0.117149532,0,9.896775911,3A
2011,SWE,BiocapTotGHA,6093298.545,2108195.58,63435806.19,20935563.79,1108924.543,0,93681788.65,3A
2011,SWE,EFConsPerCap,0.911124264,0.430350729,1.348326591,0.114114414,0.117149532,3.682776604,6.603842134,3A
2011,SWE,EFConsTotGHA,8624601.735,4073652.515,12763110.72,1080194.452,1108924.543,34860756.93,62511240.9,3A
2011,SWE,EFProdPerCap,0.643711132,0.222579471,5.223421777,0.084964266,0.117149532,1.749161346,8.040987525,3A
2011,SWE,EFProdTotGHA,6093298.545,2106912.714,49444334.13,804262.3701,1108924.543,16557368.28,76115100.58,3A
2012,SWE,AreaPerCap,0.37845626,0.295966484,3.098395108,1.964285694,0.069714207,0,5.806817753,3A
2012,SWE,AreaTotHA,3610817.179,2823789.633,29561509.35,18741073.33,665136.9822,0,55402326.48,3A
2012,SWE,BiocapPerCap,0.686074975,0.217577875,6.627613998,2.192486001,0.126379658,0,9.850132507,3A
2012,SWE,BiocapTotGHA,6545779.701,2075890.957,63233469.71,20918311.95,1205776.959,0,93979229.27,3A
2012,SWE,EFConsPerCap,0.949494118,0.42942084,1.234205963,0.120367841,0.126379658,3.388484932,6.248353352,3A
2012,SWE,EFConsTotGHA,9059038.073,4097065.655,11775448.21,1148418.758,1205776.959,32329230.3,59614977.95,3A
2012,SWE,EFProdPerCap,0.686074975,0.210652159,4.986600923,0.07990811,0.126379658,1.590284504,7.679900329,3A
2012,SWE,EFProdTotGHA,6545779.701,2009813.321,47576711.4,762396.0982,1205776.959,15172761.58,73273239.05,3A
2013,SWE,AreaPerCap,0.375098269,0.295211279,3.074440015,1.949098913,0.069714207,0,5.763562683,3A
2013,SWE,AreaTotHA,3606663.632,2838530.251,29561509.35,18741073.33,670319.527,0,55418096.09,3A
2013,SWE,BiocapPerCap,0.665696959,0.217865772,6.556672827,2.183986337,0.123723673,0,9.747945568,3A
2013,SWE,BiocapTotGHA,6400842.687,2094833.868,63044048.4,20999574.63,1189634.044,0,93728933.62,3A
2013,SWE,EFConsPerCap,0.933188377,0.430960874,1.187286912,0.128822518,0.123723673,3.313538326,6.117520679,3A
2013,SWE,EFConsTotGHA,8972839.539,4143796.546,11416060.48,1238660.714,1189634.044,31860499.39,58821490.71,3A
2013,SWE,EFProdPerCap,0.665696959,0.206903406,4.940683257,0.084075822,0.123723673,1.517871009,7.538954127,3A
2013,SWE,EFProdTotGHA,6400842.687,1989427.972,47505904.69,808410.0509,1189634.044,14594709.22,72488928.67,3A
2014,SWE,AreaPerCap,0.37108541,0.288190343,3.050918605,1.934477246,0.0697142,0,5.714385803,3A
2014,SWE,AreaTotHA,3595587.505,2792385.708,29561509.35,18743884.91,675487.3665,0,55368854.84,3A
2014,SWE,BiocapPerCap,0.733453829,0.213284572,6.484944886,2.173500761,0.137790777,0,9.742974826,3A
2014,SWE,BiocapTotGHA,7106712.774,2066595.241,62835094.52,21059874.55,1335107.18,0,94403384.27,3A
2014,SWE,EFConsPerCap,0.929446851,0.427457154,1.565478069,0.145046537,0.137790777,3.297097979,6.502317365,3A
2014,SWE,EFConsTotGHA,9005763.617,4141794.747,15168511.71,1405410.994,1335107.18,31946834.83,63003423.07,3A
2014,SWE,EFProdPerCap,0.733453829,0.202140577,5.156869646,0.081172484,0.137790777,1.481708765,7.793136077,3A
2014,SWE,EFProdTotGHA,7106712.774,1958616.841,49966869,786511.0315,1335107.18,14356839.1,75510655.93,3A
2015,SWE,AreaPerCap,0.367273014,0.295255937,3.027735593,1.919873725,0.069714193,0,5.679852463,3A
2015,SWE,AreaTotHA,3585895.895,2882752.104,29561509.35,18744822.1,680659.4269,0,55455638.88,3A
2015,SWE,BiocapPerCap,0.787823383,0.219187674,6.402860551,2.163673365,0.149541266,0,9.723086238,3A
2015,SWE,BiocapTotGHA,7691968.991,2140054.264,62514779.19,21125177.03,1460056.666,0,94932036.14,3A
2015,SWE,EFConsPerCap,0.938989257,0.42146529,1.381048259,0.138680738,0.149541266,3.126613325,6.156338135,3A
2015,SWE,EFConsTotGHA,9167887.632,4115005.994,13483961.79,1354019.132,1460056.666,30526909.04,60107840.25,3A
2015,SWE,EFProdPerCap,0.787823383,0.191672151,5.12749502,0.088238934,0.149541266,1.4511283720000001,7.795899126,3A
2015,SWE,EFProdTotGHA,7691968.991,1871404.527,50062658.15,861527.0404,1460056.666,14168193.89,76115809.27,3A
2016,SWE,AreaPerCap,0.363048126,0.294404271,3.004972644,1.905439839,0.069714249,0,5.637579129,3A
2016,SWE,AreaTotHA,3571496.931,2896210.929,29561509.35,18744822.1,685816.0331,0,55459855.35,3A
2016,SWE,BiocapPerCap,0.698606133,0.218841276,6.348369524,2.150215162,0.134149713,0,9.550181808,3A
2016,SWE,BiocapTotGHA,6872558.979,2152857.679,62452277.38,21152806.75,1319701.858,0,93950202.65,3A
2016,SWE,EFConsPerCap,0.884704792,0.426339629,1.597008267,0.135400574,0.134149713,3.279695198,6.457298173,3A
2016,SWE,EFConsTotGHA,8703310.176,4194129.008,15710617.17,1332007.25,1319701.858,32264100.79,63523866.26,3A
2016,SWE,EFProdPerCap,0.698606133,0.194589732,5.122871229,0.086216421,0.134149713,1.465356757,7.701789983,3A
2016,SWE,EFProdTotGHA,6872558.979,1914282.376,50396400.8,848156.6497,1319701.858,14415491.46,75766592.12,3A
1961,CHE,AreaPerCap,0.138473072,0.198695235,0.186854643,0.026283591,0.037649427,0,0.587955968,3A
1961,CHE,AreaTotHA,746842.0742,1071644.897,1007783.728,141758.188,203058.8003,0,3171087.688,3A
1961,CHE,BiocapPerCap,0.200193418,0.210964362,0.873728178,0.01014999,0.054430564,0,1.349466512,3A
1961,CHE,BiocapTotGHA,1079725.213,1137817.335,4712374.428,54743.05898,293566.3561,0,7278226.39,3A
1961,CHE,EFConsPerCap,0.718057227,0.385758444,0.635157228,0.147968605,0.054430564,2.400137294,4.341509363,3A
1961,CHE,EFConsTotGHA,3872777.144,2080553.512,3425663.447,798055.3763,293566.3561,12944924.86,23415540.69,3A
1961,CHE,EFProdPerCap,0.200193418,0.210964362,0.416161287,0.008918871,0.054430564,1.239387432,2.130055935,3A
1961,CHE,EFProdTotGHA,1079725.213,1137817.335,2244528.514,48103.12892,293566.3561,6684524.765,11488265.31,3A
1962,CHE,AreaPerCap,0.136383081,0.194161157,0.183133514,0.025760165,0.037649434,0,0.577087351,3A
1962,CHE,AreaTotHA,750516.0975,1068468.846,1007783.728,141758.188,207184.8341,0,3175711.693,3A
1962,CHE,BiocapPerCap,0.231680547,0.205667363,0.856716616,0.009924552,0.063956917,0,1.367945996,3A
1962,CHE,BiocapTotGHA,1274938.053,1131787.499,4714511.54,54614.81226,351954.9144,0,7527806.818,3A
1962,CHE,EFConsPerCap,0.753737319,0.389370049,0.708294818,0.142699973,0.063956917,2.585839042,4.643898118,3A
1962,CHE,EFConsTotGHA,4147816.468,2142703.379,3897746.384,785277.9521,351954.9144,14229872.25,25555371.34,3A
1962,CHE,EFProdPerCap,0.231680547,0.205667363,0.51751404,0.008720777,0.063956917,1.389215027,2.416754672,3A
1962,CHE,EFProdTotGHA,1274938.053,1131787.499,2847879.76,47990.43758,351954.9144,7644850.295,13299400.96,3A
1963,CHE,AreaPerCap,0.130626061,0.189149202,0.179379672,0.025232137,0.037649434,0,0.562036507,3A
1963,CHE,AreaTotHA,733878.134,1062670.509,1007783.728,141758.188,211520.5503,0,3157611.11,3A
1963,CHE,BiocapPerCap,0.190626018,0.19968041,0.838410761,0.009688226,0.054942801,0,1.293348216,3A
1963,CHE,BiocapTotGHA,1070967.501,1121836.525,4710325.93,54430.00366,308677.4556,0,7266237.415,3A
1963,CHE,EFConsPerCap,0.699588543,0.3633064,0.585778627,0.144295358,0.054942801,2.718991468,4.566903198,3A
1963,CHE,EFConsTotGHA,3930400.476,2041113.543,3290998.144,810674.4335,308677.4556,15275729.53,25657593.58,3A
1963,CHE,EFProdPerCap,0.190626018,0.19968041,0.415873735,0.009140595,0.054942801,1.732442443,2.602706003,3A
1963,CHE,EFProdTotGHA,1070967.501,1121836.525,2336445.25,51353.32415,308677.4556,9733139.106,14622419.16,3A
1964,CHE,AreaPerCap,0.126842811,0.184691633,0.175895064,0.024741981,0.037649473,0,0.549820962,3A
1964,CHE,AreaTotHA,726740.8087,1058183.315,1007783.728,141758.188,215711.147,0,3150177.187,3A
1964,CHE,BiocapPerCap,0.206139053,0.19455524,0.82203333,0.009479587,0.061186177,0,1.293393388,3A
1964,CHE,BiocapTotGHA,1181065.453,1114696.457,4709807.052,54312.91687,350563.7506,0,7410445.629,3A
1964,CHE,EFConsPerCap,0.752780631,0.410487812,0.592720866,0.128260567,0.061186177,2.723426478,4.668862531,3A
1964,CHE,EFConsTotGHA,4313026.487,2351873.484,3395970.469,734863.7855,350563.7506,15603762.96,26750060.94,3A
1964,CHE,EFProdPerCap,0.206139053,0.19455524,0.428894728,0.008329783,0.061186177,1.650776635,2.549881616,3A
1964,CHE,EFProdTotGHA,1181065.453,1114696.457,2457335.172,47725.15987,350563.7506,9458058.632,14609444.62,3A
1965,CHE,AreaPerCap,0.123712141,0.180659229,0.17286289,0.024315465,0.037649422,0,0.539199147,3A
1965,CHE,AreaTotHA,721236.8289,1053236.071,1007783.728,141758.188,219494.6223,0,3143509.438,3A
1965,CHE,BiocapPerCap,0.178228496,0.189627827,0.808746215,0.009282902,0.054240431,0,1.24012587,3A
1965,CHE,BiocapTotGHA,1039064.993,1105522.641,4714958.05,54118.94638,316219.5398,0,7229884.17,3A
1965,CHE,EFConsPerCap,0.73522085,0.404231783,0.522556879,0.133938488,0.054240431,2.764447432,4.614635862,3A
1965,CHE,EFConsTotGHA,4286308.115,2356655.11,3046485.681,780856.0204,316219.5398,16116617.84,26903142.31,3A
1965,CHE,EFProdPerCap,0.178228496,0.189627827,0.38760985,0.007670497,0.054240431,1.756951448,2.574328549,3A
1965,CHE,EFProdTotGHA,1039064.993,1105522.641,2259749.906,44718.68977,316219.5398,10242956.6,15008232.36,3A
1966,CHE,AreaPerCap,0.120027779,0.177793851,0.170322635,0.023958144,0.037649441,0,0.529751851,3A
1966,CHE,AreaTotHA,710193.5847,1051990.245,1007783.728,141758.188,222768.3594,0,3134494.105,3A
1966,CHE,BiocapPerCap,0.183069318,0.186556768,0.798269974,0.009143379,0.057423852,0,1.23446329,3A
1966,CHE,BiocapTotGHA,1083204.705,1103839.634,4723291.715,54100.55086,339771.7751,0,7304208.38,3A
1966,CHE,EFConsPerCap,0.743265942,0.349261867,0.550679006,0.133666129,0.057423852,2.703856477,4.538153273,3A
1966,CHE,EFConsTotGHA,4397837.798,2066551.088,3258318.204,790890.4752,339771.7751,15998475.85,26851845.19,3A
1966,CHE,EFProdPerCap,0.183069318,0.186556768,0.40781978,0.007596665,0.057423852,1.747324475,2.589790857,3A
1966,CHE,EFProdTotGHA,1083204.705,1103839.634,2413032.999,44948.7818,339771.7751,10338761.93,15323559.83,3A
1967,CHE,AreaPerCap,0.116415771,0.175320366,0.168197183,0.023659171,0.037649441,0,0.521241932,3A
1967,CHE,AreaTotHA,697526.0672,1050463.561,1007783.728,141758.188,225583.4093,0,3123114.953,3A
1967,CHE,BiocapPerCap,0.217977067,0.183425239,0.788348142,0.009002964,0.070494871,0,1.269248283,3A
1967,CHE,BiocapTotGHA,1306048.872,1099025.366,4723529.937,53942.88137,422382.7195,0,7604929.776,3A
1967,CHE,EFConsPerCap,0.79022362,0.369707822,0.624869221,0.135256246,0.070494871,2.75754211,4.748093889,3A
1967,CHE,EFConsTotGHA,4734767.199,2215171.025,3744016.523,810412.1655,422382.7195,16522310.39,28449060.03,3A
1967,CHE,EFProdPerCap,0.217977067,0.183425239,0.495034316,0.008020698,0.070494871,1.792585497,2.767537688,3A
1967,CHE,EFProdTotGHA,1306048.872,1099025.366,2966087.297,48057.45906,422382.7195,10740598.99,16582200.7,3A
1968,CHE,AreaPerCap,0.114286341,0.173368437,0.166400899,0.0234065,0.037649453,0,0.515111631,3A
1968,CHE,AreaTotHA,692159.2095,1049981.644,1007783.728,141758.188,228018.6373,0,3119701.407,3A
1968,CHE,BiocapPerCap,0.197819443,0.181024389,0.777892977,0.008889202,0.065167839,0,1.230793851,3A
1968,CHE,BiocapTotGHA,1198065.737,1096348.843,4711199.803,53836.20916,394679.8844,0,7454130.477,3A
1968,CHE,EFConsPerCap,0.717875824,0.341866748,0.561003882,0.140957958,0.065167839,2.93871992,4.76559217,3A
1968,CHE,EFConsTotGHA,4347714.329,2070468.048,3397641.393,853692.1203,394679.8844,17797945.37,28862141.15,3A
1968,CHE,EFProdPerCap,0.197819443,0.181024389,0.377024291,0.009481332,0.065167839,1.923335265,2.753852559,3A
1968,CHE,EFProdTotGHA,1198065.737,1096348.843,2283394.782,57422.36046,394679.8844,11648410.5,16678322.11,3A
1969,CHE,AreaPerCap,0.113541333,0.171773353,0.164812729,0.023183103,0.037649459,0,0.510959978,3A
1969,CHE,AreaTotHA,694273.4865,1050345.993,1007783.728,141758.188,230215.909,0,3124377.304,3A
1969,CHE,BiocapPerCap,0.200071476,0.178108333,0.769213393,0.008742976,0.066342209,0,1.222478386,3A
1969,CHE,BiocapTotGHA,1223381.096,1089082.624,4703524.683,53460.85034,405664.0454,0,7475113.299,3A
1969,CHE,EFConsPerCap,0.77887064,0.353970754,0.655210251,0.141111216,0.066342209,3.348663832,5.344168904,3A
1969,CHE,EFConsTotGHA,4762576.049,2164432.126,4006427.37,862855.6079,405664.0454,20476142.43,32678097.63,3A
1969,CHE,EFProdPerCap,0.200071476,0.178108333,0.392231631,0.009325365,0.066342209,2.102416208,2.948495221,3A
1969,CHE,EFProdTotGHA,1223381.096,1089082.624,2398386.682,57021.99814,405664.0454,12855686.88,18029223.33,3A
1970,CHE,AreaPerCap,0.11125137,0.168998092,0.163353046,0.022977779,0.037649435,0,0.504229723,3A
1970,CHE,AreaTotHA,686349.7349,1042610.048,1007783.728,141758.188,232272.9145,0,3110774.614,3A
1970,CHE,BiocapPerCap,0.193050237,0.175594445,0.761723447,0.008683529,0.065331622,0,1.20438328,3A
1970,CHE,BiocapTotGHA,1190996.384,1083305.319,4699346.062,53571.81807,403054.2846,0,7430273.867,3A
1970,CHE,EFConsPerCap,0.820137877,0.346564808,0.780229863,0.130380722,0.065331622,3.698768298,5.841413189,3A
1970,CHE,EFConsTotGHA,5059725.698,2138083.019,4813518.799,804365.594,403054.2846,22819032.68,36037780.08,3A
1970,CHE,EFProdPerCap,0.193050237,0.175594445,0.445757465,0.006359692,0.065331622,2.337920823,3.224014283,3A
1970,CHE,EFProdTotGHA,1190996.384,1083305.319,2750038.214,39235.22786,403054.2846,14423474.89,19890104.32,3A
1971,CHE,AreaPerCap,0.110522518,0.166511576,0.161980662,0.022784735,0.037649477,0,0.499448967,3A
