country_code,category,indicator,value
NZL,env,gsci_rank,11
NZL,env,gsci_score,57.16505132717663
NZL,env,nat_cap_rank,24
NZL,env,nat_cap_score,60.93871378674062
NIC,env,co2,5.377
NIC,env,consumption_co2_per_capita,0.987
NIC,env,gsci_rank,107
NIC,env,gsci_score,44.097793308725954
NIC,env,nat_cap_rank,52
NIC,env,nat_cap_score,55.144170829803024
NGA,env,co2,136.078
NGA,env,consumption_co2_per_capita,0.663
NGA,env,gsci_rank,149
NGA,env,gsci_score,40.93532133509553
NGA,env,nat_cap_rank,131
NGA,env,nat_cap_score,41.42553856472166
NOR,env,co2,43.818
NOR,env,consumption_co2_per_capita,9.058
NOR,env,ren_gen_twh_19,5.910886088422377
NOR,env,ren_gen_growth_19,0.4134980431574178
NOR,env,rene_gen_growth_08_18,0.11528671134103319
NOR,env,renewable_cons_exj,0.06842156666311149
NOR,env,total_consumption,1.7668117034624065
NOR,env,renewable_cons_prop,0.03872600941516648
NOR,env,gsci_rank,9
NOR,env,gsci_score,57.685644423861504
NOR,env,nat_cap_rank,40
NOR,env,nat_cap_score,57.48865325285045
OMN,env,co2,71.03
OMN,env,consumption_co2_per_capita,13.615
OMN,env,ren_gen_twh_19,0.0037552343188598752
OMN,env,ren_gen_growth_19,-0.0036870135190496534
OMN,env,rene_gen_growth_08_18,0
OMN,env,renewable_cons_exj,3.347558327668614e-5
OMN,env,total_consumption,1.5139755494986826
OMN,env,renewable_cons_prop,2.2111046170970722e-5
OMN,env,gsci_rank,137
OMN,env,gsci_score,41.62426038544561
OMN,env,nat_cap_rank,145
OMN,env,nat_cap_score,39.818035955498615
PAK,env,co2,247.425
PAK,env,consumption_co2_per_capita,1.203
PAK,env,ren_gen_twh_19,6.883533165473226
PAK,env,ren_gen_growth_19,0.33023282808322607
PAK,env,rene_gen_growth_08_18,1.2316979410192208
PAK,env,renewable_cons_exj,0.061362425924087416
PAK,env,total_consumption,3.560508084387601
PAK,env,renewable_cons_prop,0.017234176828064024
PAK,env,gsci_rank,174
PAK,env,gsci_score,36.10614846452738
PAK,env,nat_cap_rank,169
PAK,env,nat_cap_score,32.79786720321931
PAN,env,co2,12.096
PAN,env,consumption_co2_per_capita,6.001
PAN,env,gsci_rank,85
PAN,env,gsci_score,46.277780941478255
PAN,env,nat_cap_rank,60
PAN,env,nat_cap_score,52.5810288397049
PRY,env,co2,8.103
PRY,env,consumption_co2_per_capita,1.663
PRY,env,gsci_rank,51
PRY,env,gsci_score,49.70040902183644
PRY,env,nat_cap_rank,3
PRY,env,nat_cap_score,67.56564940042273
PER,env,co2,54.21
PER,env,consumption_co2_per_capita,1.958
PER,env,ren_gen_twh_19,4.0220689778629835
PER,env,ren_gen_growth_19,0.14740882785417408
PER,env,rene_gen_growth_08_18,0.21704534213974003
PER,env,renewable_cons_exj,0.0528620579156578
PER,env,total_consumption,1.161487679543393
PER,env,renewable_cons_prop,0.045512370769562584
PER,env,gsci_rank,49
PER,env,gsci_score,49.92711074554299
PER,env,nat_cap_rank,19
PER,env,nat_cap_score,61.359239436619724
PHL,env,co2,138.924
PHL,env,consumption_co2_per_capita,1.475
PHL,env,ren_gen_twh_19,14.277980146468462
PHL,env,ren_gen_growth_19,0.020310342748838695
PHL,env,rene_gen_growth_08_18,0.01984012877878527
PHL,env,renewable_cons_exj,0.15007918925465905
PHL,env,total_consumption,2.023979222294333
PHL,env,renewable_cons_prop,0.07415055826735859
PHL,env,gsci_rank,102
PHL,env,gsci_score,44.7007585759666
PHL,env,nat_cap_rank,143
PHL,env,nat_cap_score,39.910679082535566
POL,env,co2,337.706
POL,env,consumption_co2_per_capita,7.898
POL,env,ren_gen_twh_19,23.097
POL,env,ren_gen_growth_19,0.17126487752585695
POL,env,rene_gen_growth_08_18,0.15302196274704372
POL,env,renewable_cons_exj,0.24698231990987302
POL,env,total_consumption,4.276775196546642
POL,env,renewable_cons_prop,0.05774966149946419
POL,env,gsci_rank,26
POL,env,gsci_score,52.84261777860178
POL,env,nat_cap_rank,115
POL,env,nat_cap_score,44.582066635558796
PRT,env,co2,51.482
PRT,env,consumption_co2_per_capita,5.524
PRT,env,ren_gen_twh_19,18.56
PRT,env,ren_gen_growth_19,0.08722771807893004
PRT,env,rene_gen_growth_08_18,0.07400330420308499
PRT,env,renewable_cons_exj,0.17711164939818685
PRT,env,total_consumption,1.0428665402527284
PRT,env,renewable_cons_prop,0.16983155807766695
PRT,env,gsci_rank,20
PRT,env,gsci_score,54.975040128041776
PRT,env,nat_cap_rank,97
PRT,env,nat_cap_score,46.30940745275691
QAT,env,co2,109.245
QAT,env,consumption_co2_per_capita,25.345
QAT,env,ren_gen_twh_19,0.123208
QAT,env,ren_gen_growth_19,-0.0036870135190495423
QAT,env,rene_gen_growth_08_18,0
QAT,env,renewable_cons_exj,0.0010983228512904547
QAT,env,total_consumption,2.0229107717227754
QAT,env,renewable_cons_prop,5.429418176240605e-4
QAT,env,gsci_rank,150
QAT,env,gsci_score,40.913753999619686
QAT,env,nat_cap_rank,167
QAT,env,nat_cap_score,33.654441788890885
ROU,env,co2,76.951
ROU,env,consumption_co2_per_capita,4.029
ROU,env,ren_gen_twh_19,9.02285871787861
ROU,env,ren_gen_growth_19,0.0538633427398314
ROU,env,rene_gen_growth_08_18,0.7548449157501882
ROU,env,renewable_cons_exj,0.09606548545720547
ROU,env,total_consumption,1.370934104715461
ROU,env,renewable_cons_prop,0.07007301454298853
ROU,env,gsci_rank,23
ROU,env,gsci_score,54.49752681074414
ROU,env,nat_cap_rank,41
ROU,env,nat_cap_score,56.901266305066734
RWA,env,co2,1.08
RWA,env,consumption_co2_per_capita,0.088
RWA,env,gsci_rank,139
RWA,env,gsci_score,41.574032989684355
RWA,env,nat_cap_rank,104
RWA,env,nat_cap_score,45.960686274812495
SAU,env,co2,576.758
SAU,env,consumption_co2_per_capita,17.867
SAU,env,ren_gen_twh_19,1.7810423903859423
SAU,env,ren_gen_growth_19,3.6562768794727445
SAU,env,rene_gen_growth_08_18,0.8924498187017607
SAU,env,renewable_cons_exj,0.015876887511183164
SAU,env,total_consumption,11.035533626504838
SAU,env,renewable_cons_prop,0.0014387059156840858
SAU,env,gsci_rank,108
SAU,env,gsci_score,44.05127443943648
SAU,env,nat_cap_rank,147
SAU,env,nat_cap_score,39.21662421679162
SEN,env,co2,9.69
SEN,env,consumption_co2_per_capita,0.675
SEN,env,gsci_rank,118
SEN,env,gsci_score,42.99439226278853
SEN,env,nat_cap_rank,139
SEN,env,nat_cap_score,40.65901650546508
SGP,env,co2,38.288
SGP,env,consumption_co2_per_capita,19.169
SGP,env,ren_gen_twh_19,0.9511074080639957
SGP,env,ren_gen_growth_19,0.05542367663042147
SGP,env,rene_gen_growth_08_18,0.04955535653210896
SGP,env,renewable_cons_exj,0.008478532240668803
SGP,env,total_consumption,3.5496649250326766
SGP,env,renewable_cons_prop,0.0023885443893245087
SGP,env,gsci_rank,44
SGP,env,gsci_score,50.31883984430248
SGP,env,nat_cap_rank,179
SGP,env,nat_cap_score,28.642378613052
SVK,env,co2,36.088
SVK,env,consumption_co2_per_capita,8.814
SVK,env,gsci_rank,21
SVK,env,gsci_score,54.93212222861371
SVK,env,nat_cap_rank,72
SVK,env,nat_cap_score,50.57505198662679
SVN,env,co2,14.488
SVN,env,consumption_co2_per_capita,8.946
SVN,env,gsci_rank,16
SVN,env,gsci_score,55.90680692572464
SVN,env,nat_cap_rank,76
SVN,env,nat_cap_score,49.33280292316726
ZAF,env,co2,472.001
ZAF,env,consumption_co2_per_capita,5.802
ZAF,env,ren_gen_twh_19,12.62824866992727
ZAF,env,ren_gen_growth_19,0.026552943334984702
ZAF,env,rene_gen_growth_08_18,0.36907136961483333
ZAF,env,renewable_cons_exj,0.11590299920426765
ZAF,env,total_consumption,5.400861300003174
ZAF,env,renewable_cons_prop,0.021460095485918058
ZAF,env,gsci_rank,157
ZAF,env,gsci_score,39.91656178259498
ZAF,env,nat_cap_rank,71
ZAF,env,nat_cap_score,50.72775694812101
KOR,env,co2,634.934
KOR,env,consumption_co2_per_capita,13.445
KOR,env,ren_gen_twh_19,29.235462860550687
KOR,env,ren_gen_growth_19,0.21770330170746277
KOR,env,rene_gen_growth_08_18,0.3092107776849373
KOR,env,renewable_cons_exj,0.28942119049143095
KOR,env,total_consumption,12.370825137255345
KOR,env,renewable_cons_prop,0.02339546370434296
KOR,env,gsci_rank,35
KOR,env,gsci_score,51.34999090360286
KOR,env,nat_cap_rank,161
KOR,env,nat_cap_score,35.52372536020156
ESP,env,co2,269.654
ESP,env,consumption_co2_per_capita,6.159
ESP,env,ren_gen_twh_19,77.49040673188183
ESP,env,ren_gen_growth_19,0.10583819729440203
ESP,env,rene_gen_growth_08_18,0.05418912191176717
ESP,env,renewable_cons_exj,0.745837717583895
ESP,env,total_consumption,5.721350389616255
ESP,env,renewable_cons_prop,0.13036043360279498
ESP,env,gsci_rank,31
ESP,env,gsci_score,51.83451485174743
ESP,env,nat_cap_rank,107
ESP,env,nat_cap_score,45.531282401646195
LKA,env,co2,22.973
LKA,env,consumption_co2_per_capita,1.553
LKA,env,ren_gen_twh_19,0.8264309110221952
LKA,env,ren_gen_growth_19,0.07014993211758536
LKA,env,rene_gen_growth_08_18,0.4703646406660329
LKA,env,renewable_cons_exj,0.007367118649669385
LKA,env,total_consumption,0.3586230378415623
LKA,env,renewable_cons_prop,0.02054279249322554
LKA,env,gsci_rank,86
LKA,env,gsci_score,46.25397306028667
LKA,env,nat_cap_rank,144
LKA,env,nat_cap_score,39.82113156166489
SWE,env,co2,41.766
SWE,env,consumption_co2_per_capita,7.098
SWE,env,ren_gen_twh_19,33.59175684026279
SWE,env,ren_gen_growth_19,0.15697803362478302
SWE,env,rene_gen_growth_08_18,0.08241140505736366
SWE,env,renewable_cons_exj,0.3609843561948494
SWE,env,total_consumption,2.241728640479378
SWE,env,renewable_cons_prop,0.16102946167367313
SWE,env,gsci_rank,1
SWE,env,gsci_score,62.099853761725825
SWE,env,nat_cap_rank,14
SWE,env,nat_cap_score,63.11978005422837
CHE,env,co2,36.895
CHE,env,consumption_co2_per_capita,14.054
CHE,env,ren_gen_twh_19,4.143664805909568
CHE,env,ren_gen_growth_19,0.06484061329681956
CHE,env,rene_gen_growth_08_18,0.11004924020161799
CHE,env,renewable_cons_exj,0.044499713190410566
CHE,env,total_consumption,1.1301608230285884
CHE,env,renewable_cons_prop,0.03937467330637146
CHE,env,gsci_rank,5
CHE,env,gsci_score,59.44008844947303
CHE,env,nat_cap_rank,87
CHE,env,nat_cap_score,47.59547161227564
TWN,env,co2,273.105
TWN,env,consumption_co2_per_capita,11.528
TWN,env,ren_gen_twh_19,7.998164277500001
TWN,env,ren_gen_growth_19,0.2485803850507997
TWN,env,rene_gen_growth_08_18,0.09572740897767074
TWN,env,renewable_cons_exj,0.07129867049504303
TWN,env,total_consumption,4.8104251808409995
TWN,env,renewable_cons_prop,0.014821698252165309
TZA,env,co2,11.502
TZA,env,consumption_co2_per_capita,0.37
TZA,env,gsci_rank,113
TZA,env,gsci_score,43.39409021626788
TZA,env,nat_cap_rank,44
TZA,env,nat_cap_score,56.179412474849116
THA,env,co2,292.453
THA,env,consumption_co2_per_capita,4.134
THA,env,ren_gen_twh_19,21.40367096700001
THA,env,ren_gen_growth_19,0.19789836105043013
THA,env,rene_gen_growth_08_18,0.2263168647426561
THA,env,renewable_cons_exj,0.29097889709712044
THA,env,total_consumption,5.614262252722575
THA,env,renewable_cons_prop,0.05182851886835414
THA,env,gsci_rank,66
THA,env,gsci_score,47.59878268649254
THA,env,nat_cap_rank,132
THA,env,nat_cap_score,41.401833709493275
TGO,env,co2,3.167
TGO,env,consumption_co2_per_capita,0.993
TGO,env,gsci_rank,141
TGO,env,gsci_score,41.5333629920469
TGO,env,nat_cap_rank,103
TGO,env,nat_cap_score,46.00265057008719
TTO,env,co2,37.866
TTO,env,consumption_co2_per_capita,18.434
TTO,env,ren_gen_twh_19,0.004669990925118327
TTO,env,ren_gen_growth_19,-0.0036870135190494313
TTO,env,rene_gen_growth_08_18,-0.15297346273644608
TTO,env,renewable_cons_exj,4.1630070680284636e-5
TTO,env,total_consumption,0.7137201414325772
TTO,env,renewable_cons_prop,5.832828340352686e-5
TTO,env,gsci_rank,153
TTO,env,gsci_score,40.752784055333684
TTO,env,nat_cap_rank,150
TTO,env,nat_cap_score,38.509651240778005
TUN,env,co2,30.357
TUN,env,consumption_co2_per_capita,2.427
TUN,env,gsci_rank,132
TUN,env,gsci_score,41.88167425837562
TUN,env,nat_cap_rank,180
TUN,env,nat_cap_score,28.461501006036208
TUR,env,co2,419.195
TUR,env,consumption_co2_per_capita,5.266
TUR,env,ren_gen_twh_19,45.33414012370379
TUR,env,ren_gen_growth_19,0.1939617131277842
TUR,env,rene_gen_growth_08_18,0.4094548371755429
TUR,env,renewable_cons_exj,0.41068358140276084
TUR,env,total_consumption,6.490251816401665
TUR,env,renewable_cons_prop,0.06327698724491905
TUR,env,gsci_rank,84
TUR,env,gsci_score,46.30509103663221
TUR,env,nat_cap_rank,137
TUR,env,nat_cap_score,40.859796453427585
UGA,env,co2,5.385
UGA,env,consumption_co2_per_capita,0.183
UGA,env,gsci_rank,171
UGA,env,gsci_score,37.55044844597489
UGA,env,nat_cap_rank,85
UGA,env,nat_cap_score,48.270545429742086
UKR,env,co2,231.694
UKR,env,consumption_co2_per_capita,4.976
UKR,env,ren_gen_twh_19,5.037072552673899
UKR,env,ren_gen_growth_19,0.9945990010079118
UKR,env,rene_gen_growth_08_18,0.22591107538711097
UKR,env,renewable_cons_exj,0.04668197220285099
UKR,env,total_consumption,3.4053260786826103
UKR,env,renewable_cons_prop,0.01370851751762652
UKR,env,gsci_rank,76
UKR,env,gsci_score,46.694989633520116
UKR,env,nat_cap_rank,89
UKR,env,nat_cap_score,47.20390610328639
ARE,env,co2,188.541
ARE,env,consumption_co2_per_capita,23.22
ARE,env,ren_gen_twh_19,4.176367664832559
ARE,env,ren_gen_growth_19,2.1484971099555694
ARE,env,rene_gen_growth_08_18,0
ARE,env,renewable_cons_exj,0.037229725680768724
ARE,env,total_consumption,4.830231081961105
ARE,env,renewable_cons_prop,0.007707648981806729
ARE,env,gsci_rank,104
ARE,env,gsci_score,44.526873670345836
ARE,env,nat_cap_rank,168
ARE,env,nat_cap_score,33.60535050948923
GBR,env,co2,380.139
GBR,env,consumption_co2_per_capita,8.045
GBR,env,ren_gen_twh_19,113.36367076941566
GBR,env,ren_gen_growth_19,0.0805201933228985
GBR,env,rene_gen_growth_08_18,0.19363108547070174
GBR,env,renewable_cons_exj,1.0801187768770335
GBR,env,total_consumption,7.840162196570501
GBR,env,renewable_cons_prop,0.13776740197409523
GBR,env,gsci_rank,15
GBR,env,gsci_score,56.121812584162996
GBR,env,nat_cap_rank,163
GBR,env,nat_cap_score,35.40333320243073
USA,env,co2,5424.882
USA,env,consumption_co2_per_capita,17.632
USA,env,ren_gen_twh_19,489.8006048272196
USA,env,ren_gen_growth_19,0.08053132753045955
USA,env,rene_gen_growth_08_18,0.1248593165192815
USA,env,renewable_cons_exj,5.82855474958802
USA,env,total_consumption,94.64880403997982
USA,env,renewable_cons_prop,0.06158085998768698
USA,env,gsci_rank,32
USA,env,gsci_score,51.66869009113641
USA,env,nat_cap_rank,53
USA,env,nat_cap_score,54.53260664792792
URY,env,co2,6.252
URY,env,consumption_co2_per_capita,3.342
URY,env,gsci_rank,30
URY,env,gsci_score,51.99123468179231
URY,env,nat_cap_rank,16
URY,env,nat_cap_score,62.2637038980956
VEN,env,co2,129.596
VEN,env,consumption_co2_per_capita,5.246
VEN,env,ren_gen_twh_19,0.15969844863913327
VEN,env,ren_gen_growth_19,16.8853670016991
VEN,env,rene_gen_growth_08_18,0
VEN,env,renewable_cons_exj,0.0014236125532107904
VEN,env,total_consumption,2.226839267469379
VEN,env,renewable_cons_prop,6.392973996855237e-4
VEN,env,gsci_rank,99
VEN,env,gsci_score,44.75771480515026
VEN,env,nat_cap_rank,10
VEN,env,nat_cap_score,64.16076999386618
VNM,env,co2,211.774
VNM,env,consumption_co2_per_capita,2.168
VNM,env,ren_gen_twh_19,4.748161516365413
VNM,env,ren_gen_growth_19,8.457898945918771
VNM,env,rene_gen_growth_08_18,0.23576909886839692
VNM,env,renewable_cons_exj,0.042326912984887916
VNM,env,total_consumption,4.119141892164839
VNM,env,renewable_cons_prop,0.010275662769811206
VNM,env,gsci_rank,91
VNM,env,gsci_score,45.79753607018226
VNM,env,nat_cap_rank,95
VNM,env,nat_cap_score,46.76435014141818
ZMB,env,co2,6.93
ZMB,env,consumption_co2_per_capita,0.576
ZMB,env,gsci_rank,148
ZMB,env,gsci_score,41.0943503058968
ZMB,env,nat_cap_rank,38
ZMB,env,nat_cap_score,57.7437818390605
ZWE,env,co2,11.341
ZWE,env,consumption_co2_per_capita,0.888
ZWE,env,gsci_rank,123
ZWE,env,gsci_score,42.55070831587623
ZWE,env,nat_cap_rank,112
ZWE,env,nat_cap_score,45.391490023106186
CZE,env,ren_gen_twh_19,7.906700000000001
CZE,env,ren_gen_growth_19,0.013034910714447179
CZE,env,rene_gen_growth_08_18,0.15625977425179638
CZE,env,renewable_cons_exj,0.08485522322818519
CZE,env,total_consumption,1.7051956397498524
CZE,env,renewable_cons_prop,0.04976274935856229
CZE,env,gsci_rank,19
CZE,env,gsci_score,55.16692726523798
CZE,env,nat_cap_rank,82
CZE,env,nat_cap_score,48.63665289514867
RUS,env,ren_gen_twh_19,1.8201420000000001
RUS,env,ren_gen_growth_19,0.3098169666848276
RUS,env,rene_gen_growth_08_18,0.10187044984579807
RUS,env,renewable_cons_exj,0.0162254362638263
RUS,env,total_consumption,29.805021199350207
RUS,env,renewable_cons_prop,5.443859997717444e-4
RUS,env,gsci_rank,48
RUS,env,gsci_score,49.94614746433409
RUS,env,nat_cap_rank,15
RUS,env,nat_cap_score,62.361990651143174
TKM,env,ren_gen_twh_19,0.00696
TKM,env,ren_gen_growth_19,-0.0036870135190495423
TKM,env,rene_gen_growth_08_18,0
TKM,env,renewable_cons_exj,6.204408029496107e-5
TKM,env,total_consumption,1.44729326574431
TKM,env,renewable_cons_prop,4.286904510887309e-5
TKM,env,gsci_rank,164
TKM,env,gsci_score,38.98751081626232
TKM,env,nat_cap_rank,148
TKM,env,nat_cap_score,38.66656561591772
UZB,env,ren_gen_twh_19,0.00381111111111111
UZB,env,ren_gen_growth_19,1.3247303017888838
UZB,env,rene_gen_growth_08_18,0
UZB,env,renewable_cons_exj,3.3973690199827014e-5
UZB,env,total_consumption,1.7836883195383362
UZB,env,renewable_cons_prop,1.9046875974733224e-5
UZB,env,gsci_rank,61
UZB,env,gsci_score,48.36292417118873
UZB,env,nat_cap_rank,113
UZB,env,nat_cap_score,45.324489934121864
IRQ,env,ren_gen_twh_19,0.057305
IRQ,env,ren_gen_growth_19,-0.0036870135190494313
IRQ,env,rene_gen_growth_08_18,0
IRQ,env,renewable_cons_exj,5.108385088078656e-4
IRQ,env,total_consumption,2.226569607369038
IRQ,env,renewable_cons_prop,2.2942849265399038e-4
IRQ,env,gsci_rank,180
IRQ,env,gsci_score,33.89252705559389
IRQ,env,nat_cap_rank,176
IRQ,env,nat_cap_score,30.57479980688165
DZA,env,ren_gen_twh_19,0.625
DZA,env,ren_gen_growth_19,0.015816666477314945
DZA,env,rene_gen_growth_08_18,0
DZA,env,renewable_cons_exj,0.005571487095452682
DZA,env,total_consumption,2.5381431363673905
DZA,env,renewable_cons_prop,0.002195103584042402
DZA,env,gsci_rank,147
DZA,env,gsci_score,41.1021053857452
DZA,env,nat_cap_rank,136
DZA,env,nat_cap_score,40.96186888803524
ISL,env,gsci_rank,3
ISL,env,gsci_score,60.73738914280435
ISL,env,nat_cap_rank,13
ISL,env,nat_cap_score,63.79819436943275
SRB,env,gsci_rank,40
SRB,env,gsci_score,50.72486599774631
SRB,env,nat_cap_rank,62
SRB,env,nat_cap_score,52.45505053897932
BIH,env,gsci_rank,42
BIH,env,gsci_score,50.46699781396087
BIH,env,nat_cap_rank,28
BIH,env,nat_cap_score,60.10887431901303
MKD,env,gsci_rank,43
MKD,env,gsci_score,50.41560857513535
MKD,env,nat_cap_rank,65
MKD,env,nat_cap_score,51.5524339777696
MDA,env,gsci_rank,50
MDA,env,gsci_score,49.76770115269426
MDA,env,nat_cap_rank,125
MDA,env,nat_cap_score,41.88265708064139
BTN,env,gsci_rank,55
BTN,env,gsci_score,49.0266850922453
BTN,env,nat_cap_rank,4
BTN,env,nat_cap_score,66.84228660854012
TLS,env,gsci_rank,56
TLS,env,gsci_score,48.92100081903607
TLS,env,nat_cap_rank,84
TLS,env,nat_cap_score,48.30371440716097
GUY,env,gsci_rank,58
GUY,env,gsci_score,48.67217938565922
GUY,env,nat_cap_rank,2
GUY,env,nat_cap_score,70.72362354610082
BLZ,env,gsci_rank,62
BLZ,env,gsci_score,48.179137468378904
BLZ,env,nat_cap_rank,20
BLZ,env,nat_cap_score,61.18365573925978
MNE,env,gsci_rank,63
MNE,env,gsci_score,48.065599638753426
MNE,env,nat_cap_rank,79
MNE,env,nat_cap_score,49.179183572928466
SUR,env,gsci_rank,80
SUR,env,gsci_score,46.53708986672476
SUR,env,nat_cap_rank,9
SUR,env,nat_cap_score,64.40690144926525
MMR,env,gsci_rank,89
MMR,env,gsci_score,45.92951089967494
MMR,env,nat_cap_rank,22
MMR,env,nat_cap_score,61.08533112490699
CUB,env,gsci_rank,92
CUB,env,gsci_score,45.61300662490908
CUB,env,nat_cap_rank,142
CUB,env,nat_cap_score,39.96478371030217
CIV,env,gsci_rank,95
CIV,env,gsci_score,45.27888286827758
CIV,env,nat_cap_rank,51
CIV,env,nat_cap_score,55.20255598797417
TJK,env,gsci_rank,100
TJK,env,gsci_score,44.75083637312824
TJK,env,nat_cap_rank,110
TJK,env,nat_cap_score,45.43392417369669
COD,env,gsci_rank,105
COD,env,gsci_score,44.484783068386385
COD,env,nat_cap_rank,5
COD,env,nat_cap_score,65.25126271444422
GAB,env,gsci_rank,109
GAB,env,gsci_score,43.89779188382086
GAB,env,nat_cap_rank,29
GAB,env,nat_cap_score,60.0498748179867
SLE,env,gsci_rank,112
SLE,env,gsci_score,43.40183915238111
SLE,env,nat_cap_rank,34
SLE,env,nat_cap_score,59.30914212100075
SWZ,env,gsci_rank,117
SWZ,env,gsci_score,43.07828568393924
SWZ,env,nat_cap_rank,74
SWZ,env,nat_cap_score,49.84096537117443
CPV,env,gsci_rank,119
CPV,env,gsci_score,42.97543079345852
CPV,env,nat_cap_rank,96
CPV,env,nat_cap_score,46.317344669625825
LBY,env,gsci_rank,134
LBY,env,gsci_score,41.752948913909464
LBY,env,nat_cap_rank,124
LBY,env,nat_cap_score,42.057628175485206
SYC,env,gsci_rank,135
SYC,env,gsci_score,41.740359219041736
SYC,env,nat_cap_rank,134
SYC,env,nat_cap_score,41.24976391683434
COG,env,gsci_rank,136
COG,env,gsci_score,41.725248168974034
COG,env,nat_cap_rank,36
COG,env,nat_cap_score,58.2626921529175
GMB,env,gsci_rank,140
GMB,env,gsci_score,41.5391594358115
GMB,env,nat_cap_rank,93
GMB,env,nat_cap_score,46.80411730544072
LBR,env,gsci_rank,143
LBR,env,gsci_score,41.37638465720679
LBR,env,nat_cap_rank,46
LBR,env,nat_cap_score,56.00547746640651
LSO,env,gsci_rank,144
LSO,env,gsci_score,41.3149071514628
LSO,env,nat_cap_rank,75
LSO,env,nat_cap_score,49.34331278901481
AGO,env,gsci_rank,156
AGO,env,gsci_score,40.32732593396282
AGO,env,nat_cap_rank,47
AGO,env,nat_cap_score,55.739397719651244
MLI,env,gsci_rank,159
MLI,env,gsci_score,39.628638330495086
MLI,env,nat_cap_rank,56
MLI,env,nat_cap_score,53.80106186166696
SDN,env,gsci_rank,163
SDN,env,gsci_score,39.004965784741614
SDN,env,nat_cap_rank,78
SDN,env,nat_cap_score,49.308636289226236
BDI,env,gsci_rank,167
BDI,env,gsci_score,38.40991642046168
BDI,env,nat_cap_rank,117
BDI,env,nat_cap_score,44.000927723504645
SYR,env,gsci_rank,168
SYR,env,gsci_score,37.984684466420006
SYR,env,nat_cap_rank,158
SYR,env,nat_cap_score,37.296610328638494
LBN,env,gsci_rank,169
LBN,env,gsci_score,37.93368096799624
LBN,env,nat_cap_rank,181
LBN,env,nat_cap_score,26.478462645757357
TCD,env,gsci_rank,172
TCD,env,gsci_score,37.13648777021372
TCD,env,nat_cap_rank,83
TCD,env,nat_cap_score,48.45833885697212
ERI,env,gsci_rank,175
ERI,env,gsci_score,35.85545823149202
ERI,env,nat_cap_rank,152
ERI,env,nat_cap_score,38.4195500727313
HTI,env,gsci_rank,176
HTI,env,gsci_score,35.541376744752654
HTI,env,nat_cap_rank,175
HTI,env,nat_cap_score,31.06789268947015
MRT,env,gsci_rank,177
MRT,env,gsci_score,35.13883522463097
MRT,env,nat_cap_rank,126
MRT,env,nat_cap_score,41.72344064386318
YEM,env,gsci_rank,179
YEM,env,gsci_score,34.93502002852543
YEM,env,nat_cap_rank,165
YEM,env,nat_cap_score,34.10944708896608
ALB,econ,gci_overall,58.10159560077285
ALB,econ,gdp_us,15147020535.3869
ALB,econ,gdp_growth_annual,4.07130129479023
ALB,econ,gdp_per_capita_us,5284.38018438156
ALB,econ,gdp_per_capita_growth_annual,4.32839557846702
ALB,econ,gdp_per_capita_ppp,13974.0116065658
ALB,econ,gdp_ppp,40054771492.7815
DZA,econ,gci_overall,53.75071304045688
DZA,econ,gdp_us,175405660377.358
DZA,econ,gdp_growth_annual,1.2000000000002
DZA,econ,gdp_per_capita_us,4153.73397805915
DZA,econ,gdp_per_capita_growth_annual,-0.811208543893287
DZA,econ,gdp_per_capita_ppp,11925.7985636431
DZA,econ,gdp_ppp,503607737913.103
AGO,econ,gci_overall,37.05578811218694
AGO,econ,gdp_us,101353230784.594
AGO,econ,gdp_growth_annual,-2.00362972730201
AGO,econ,gdp_per_capita_us,3289.64666408633
AGO,econ,gdp_per_capita_growth_annual,-5.16210163078421
AGO,econ,gdp_per_capita_ppp,7102.40588709233
AGO,econ,gdp_ppp,218823435008.714
ARG,econ,gci_overall,57.48611008877519
ARG,econ,gdp_us,517626700412.718
ARG,econ,gdp_growth_annual,-2.56535187644216
ARG,econ,gdp_per_capita_us,11633.4980086465
ARG,econ,gdp_per_capita_growth_annual,-3.55009116736244
ARG,econ,gdp_per_capita_ppp,23313.8179401811
ARG,econ,gdp_ppp,1037336718967.02
ARM,econ,gci_overall,59.86148111465999
ARM,econ,gdp_us,12457941907.0333
ARM,econ,gdp_growth_annual,5.19999999965324
ARM,econ,gdp_per_capita_us,4220.49027671249
ARM,econ,gdp_per_capita_growth_annual,4.95169918007967
ARM,econ,gdp_per_capita_ppp,13024.6948100321
ARM,econ,gdp_ppp,38445981547.5774
AUS,econ,gci_overall,78.85166974580595
AUS,econ,gdp_us,1432881172002.17
AUS,econ,gdp_growth_annual,2.94928577160958
AUS,econ,gdp_per_capita_us,57354.9640455891
AUS,econ,gdp_per_capita_growth_annual,1.37996022097906
AUS,econ,gdp_per_capita_ppp,51390.5028543034
AUS,econ,gdp_ppp,1283872898972.17
AUT,econ,gci_overall,76.33810153820535
AUT,econ,gdp_us,455094861902.062
AUT,econ,gdp_growth_annual,2.58012073304926
AUT,econ,gdp_per_capita_us,51478.2852619277
AUT,econ,gdp_per_capita_growth_annual,2.0816965919734
AUT,econ,gdp_per_capita_ppp,58850.7601106449
AUT,econ,gdp_ppp,520271380624.119
AZE,econ,gci_overall,60.04414805382071
AZE,econ,gdp_us,47112941176.4706
AZE,econ,gdp_growth_annual,1.50040170699388
AZE,econ,gdp_per_capita_us,4739.84171028393
AZE,econ,gdp_per_capita_growth_annual,0.624884409708628
